StudentID,StudyHours,Attendance,AssignmentsCompleted,SleepHours,InternetHours,Age,PreviousGPA,cat__Scholarship_NO,cat__Scholarship_No,cat__Scholarship_No ,cat__Scholarship_SI,cat__Scholarship_SÍ ,cat__Scholarship_Sí,cat__Scholarship_si,cat__Program_ADMINISTRACIÓN ,cat__Program_Administracion,cat__Program_Administración,cat__Program_Contador Auditor,cat__Program_INGENIERÍA CIVIL,cat__Program_INGENIERÍA INFORMÁTICA,cat__Program_Ingenieria Informatica,cat__Program_Ingeniería Civil,cat__Program_Ingeniería Civil ,cat__Program_Ingeniería Industrial,cat__Program_Ingeniería Informática,cat__Program_Ingeniería informática ,remainder__Scholarship_Normalized,FinalGrade
STU-12041,1.7407040648576304,1.5116199572422198,0.625193889394573,-0.5880137317249496,-1.432352670346738,-0.6,1.1354166666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,6.39
STU-12521,-0.5439538177319122,-1.7733598178596792,-2.6383695695816582,-1.2737205917443386,-1.2061565621592683,-1.0,-1.0520833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,2.22
STU-13070,0.549899910186882,1.3190348834041845,1.0781360376435534,-1.6462033305203023,-0.7734335725832399,1.2,0.39583333333333326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.12
STU-13158,1.1800776840745875,0.5206092647839985,0.9814488795608486,0.17388277940770386,0.02644831723911595,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.74
STU-11252,-1.4144000405266361,0.17556100749085266,-0.3520901546106158,-0.9604964705009141,-0.29809392494290554,-0.8,-0.07291666666666696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.78
STU-13864,0.10940775385734841,-0.6028036659378726,-0.04194750137609232,-0.4694964966598704,-0.9471784093069482,0.6,-1.0625000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,3.35
STU-13859,-1.88439884847633,-2.1093806498166674,-0.0025366468759287965,-1.4260998939708691,0.35754696835410743,0.8,-0.2395833333333338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,1.53
STU-14047,-0.7420699071815587,-0.861589858907732,-0.35283390198048215,1.1304861767187027,0.4099982398178685,-0.4,-1.2812500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.75
STU-11388,0.1894972368263543,0.2036463307588981,1.0781360376435534,-0.4525654630791444,-0.1800785641494431,-1.0,1.2395833333333328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.1
STU-10725,1.6774755256715728,-0.6178493748314696,-0.0025366468759287965,0.046900027552261976,-1.337284740818671,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.35
STU-14122,0.7901683590939,0.11537817191646586,-0.30151533345966186,-0.19013444257789724,-0.7635989591837847,-0.2,0.510416666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,5.04
STU-12899,-0.08660071761943,-0.2587584559043004,0.9323615531496292,0.17388277940770386,1.8884684542026329,0.0,0.510416666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.1
STU-12962,0.554115146132619,1.4303731292167985,0.9561614689853716,1.3759861636392252,-0.3472669919401813,-1.0,0.21874999999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,6.02
STU-14861,-1.6757446691623403,-0.00254378831383569,-0.13491592260946264,0.19927932977879254,0.0004908484836258368,0.4,-0.3645833333333339,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.36
STU-14193,1.3781937735242344,-0.10328613067046896,1.0781360376435534,0.28393449768242046,1.4327980333612087,-0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.76
STU-14111,-1.4797361976855623,-0.5727122481506799,0.1744829832551935,0.41091724953786307,1.9802581792642144,-1.0,-0.08333333333333341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.16
STU-12952,-0.2531025374760478,-0.2477249360489964,-0.10442228044491743,0.3939862159571378,-0.9209527735750678,1.0,-0.031250000000000264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.06
STU-10805,1.0873424932683704,1.5116199572422198,1.0781360376435534,-0.00015787414251195491,-0.2849811070769652,0.0,0.4687500000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.28
STU-14797,-0.08238548167369256,0.9027702706813494,1.0781360376435534,0.2416069137306065,1.4721364869590292,1.4,-0.5833333333333339,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.39
STU-12979,-1.427045748363848,-1.593814358396094,-2.186171168702545,-0.5456861477731357,0.052673952970996495,0.2,0.364583333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.12
STU-10927,1.218014807586222,0.6760815900178285,1.0781360376435534,0.004572443600447269,0.25264442542658555,-0.2,0.031249999999999334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,5.17
STU-10700,-1.1530554118909322,-0.23167617989582573,-2.2486459477713696,0.7156758539909249,2.4195375777732133,-0.6,0.16666666666666682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.03
STU-12345,0.3602142926287095,1.0211298473109742,-0.8385009345036087,-1.6038757465684885,2.5375529385666753,-0.4,0.3541666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.9
STU-14708,-0.2741787172047335,-0.1424049737938199,-1.0192315453812812,-0.30865167764297646,2.183506856186288,-0.6,1.0208333333333328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.12
STU-14704,-1.532426647007277,-1.370134819511294,-1.2877243459032546,-0.5118240806116844,1.6360467102832825,-1.0,-0.6875000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,1.98
STU-14960,0.8807959319272494,1.5116199572422198,0.6913874053127327,-0.8250482018551089,1.940919725666394,0.2,0.05208333333333315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.01
STU-12403,1.4161308970358688,1.5116199572422198,0.8059245002722454,0.7156758539909249,-0.7209823011194787,0.6,0.40624999999999967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.99
STU-10092,-0.3395148743636597,0.09632027398457721,0.281582604516037,1.0119689416536242,1.236105765372105,0.0,-0.5520833333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.79
STU-11866,1.0093606282722327,1.5116199572422198,1.0781360376435534,0.038434510761898584,1.4491890556936342,-0.4,0.47916666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,6.14
STU-10232,-0.40695864949545435,-0.4062064030615459,0.5359442050105373,-1.2567895581636126,0.9246763410560235,0.4,0.09374999999999986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.38
STU-14750,0.2632638658767546,0.11036293561860065,0.45561948906490546,-0.44409994628878174,0.029726521705600948,-0.6,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.77
STU-13944,-0.8432355698792509,-0.2437127470107034,0.22282656229654652,0.5125034510222171,1.2164365385731943,0.0,-0.6041666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.42
STU-12980,0.041963978725553734,-0.327968716814844,1.0781360376435534,0.6902793036198362,0.6984802328685542,0.0,0.08333333333333341,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,3.76
STU-13218,-0.6767337500226327,0.932861688468542,-1.147899840368266,0.30086553126314647,-1.1963219487598131,-0.4,-0.37500000000000033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.22
STU-14965,-1.29005058012739,-0.00254378831383569,-1.417880135629973,-0.020824106770640654,0.8525558427933524,0.2,0.010416666666666446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.94
STU-14317,0.15156011331471989,1.5116199572422198,-0.6094267445845845,-0.5710826981442244,-0.8062156172480904,-1.0,0.6458333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.25
STU-14420,0.34756858479149794,0.48449956343936695,0.27637637292696776,0.3939862159571378,-0.5472374643957704,1.0,0.1041666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.2
STU-10478,2.3006981602488126,1.5116199572422198,1.0781360376435534,-0.8419792354358349,-1.5110295775423794,0.4,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,6.24
STU-14177,0.002430566754824973,-0.804416165112066,-0.7626387027771788,-1.349910242857604,-1.3667885810170366,-0.8,0.1041666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.24
STU-14523,-0.06973977383648133,-2.4519212889608806,-0.11929722784225584,1.7992620031573663,0.3247649236892569,-0.2,0.02083333333333289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.08
STU-11619,-0.05077121208066413,-0.2176335182618023,0.7315497632855491,0.4447793166993144,0.6952020284020691,0.6,0.09374999999999986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.06
STU-11255,-1.7642646240228208,-0.6128341385336045,-1.558448388534829,-1.6462033305203023,0.8820596829917179,1.4,-1.1979166666666672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,2.24
STU-12388,0.5836217977527793,-0.036081964279072586,1.0781360376435534,0.12308967866552725,0.24936622096010025,-1.0,-0.19791666666666707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.41
STU-10751,0.002430566754824973,-0.5004928454614169,-0.0025366468759287965,0.2246758801498812,0.9804058169862695,1.4,0.16666666666666682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.83
STU-13368,1.333933796093994,-0.00254378831383569,1.0781360376435534,0.32626208163423515,-0.46200414826715874,-1.0,0.5729166666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.61
STU-11924,0.644742718965968,-0.19757257307034146,0.5537941418873451,-2.0186860692962667,-0.9734040450388287,-1.0,0.5520833333333327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.97
STU-13429,0.21057341655504005,0.5216123120435706,-1.332349188095272,-0.4525654630791444,0.9181199321230534,0.6,0.145833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.51
STU-12831,-1.178346827565355,-0.43930696262745794,-1.307061777519795,-0.7488585507418436,2.0261530417950055,-1.0,-0.8437500000000006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.91
STU-13401,-1.975026421309679,-1.265817904515691,-2.743981696102767,0.8341930890560042,0.24608801649361525,-0.8,-1.2812500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,2.48
STU-11299,-0.558707143541992,-0.5566634919975108,-2.098408979058244,0.6902793036198362,-0.4357785125352782,0.2,0.15624999999999944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.45
STU-11983,-0.1666902005884359,-0.5115263653167209,0.998555069067789,1.3590551300584985,1.3836249663639326,1.0,-0.1250000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.89
STU-11097,-1.3975390967436876,-0.37310584349563375,0.3105887519408486,-1.0282206048238167,0.052673952970996495,-1.0,-0.37500000000000033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.22
STU-10692,-0.7062404016427929,-1.5095583885919546,-1.4141613987806385,-0.24092754332007385,1.8196261604064463,-0.2,-0.45833333333333376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.21
STU-13408,-0.5228776380032261,-0.3470266147467327,-0.154253354226003,-0.2578585769007999,-1.5700372579391106,0.6,0.3437500000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.99
STU-10212,0.04407159669842227,-0.2808254956149085,1.0781360376435534,0.3685896655860491,1.1049775867127023,1.4,-0.5000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.36
STU-11853,0.07147063034571362,1.2929556546552834,1.0781360376435534,-0.4864275302405957,1.5147531450233354,1.4,0.7291666666666669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.77
STU-13837,1.0831272573226334,0.17455796023127904,1.0781360376435534,-0.4017723623369678,1.0689173375813668,0.0,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.44
STU-14100,0.543577056268276,-0.012008830049317302,0.7672496370391626,0.08922761150407593,-0.3538234008731516,0.2,-0.5416666666666672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.84
STU-10341,-0.4786176605729861,-0.6509499343973818,-1.212605861546691,-1.2398585245828873,-0.8619450931783366,0.4,-1.072916666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,3.19
STU-12805,-0.8622041316350678,0.25279564647798086,-1.2349182826426996,-1.062082671985268,1.4360762378276937,0.6,-0.45833333333333376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.16
STU-13071,-0.06552453789074389,-2.1635452018336148,-0.18549074376041555,1.2066758278319678,-0.6226361671249268,0.6,-0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.48
STU-13448,0.2716943377682291,0.5537098243499106,0.39983843632488325,0.12308967866552725,-0.6160797581919567,1.4,0.6458333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,5.01
STU-10832,-1.0139526256816058,-1.3239946455709306,0.3128199940504485,-0.9689619872912768,-1.2127129710922384,0.0,-0.2395833333333338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.45
STU-12545,0.11783822574882255,-0.18352991143631803,-0.8541196292708155,0.1315551954558899,-0.7767117770497249,-0.8,-1.1666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,2.78
STU-13957,-0.1413987849140131,-0.010002735530171503,-0.03897251189662401,0.7495379211523763,0.9771276125197845,-0.4,-0.7187500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.36
STU-11338,0.8175673927411917,0.44437767305644243,0.5731315735038854,1.0373654920247122,1.354121126165567,-1.0,-0.4479166666666673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,5.34
STU-12990,-0.3542682001737398,-1.032107893035159,-1.3881302408352942,1.892382687851357,-0.05222858995652567,1.2,0.6458333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,3.94
STU-10180,-1.905475028205016,-2.1324507367868484,-2.7201817802670245,1.486037881913941,-0.36365801427260686,1.2,-0.8749999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,2.58
STU-11309,0.5267161124853273,0.7503070872262373,-0.02261006975955092,0.597158618925845,-1.379901398882977,-0.4,-0.08333333333333341,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.57
STU-11318,-2.312245296968652,-1.7081617459874272,-2.070890326373166,0.9273137737499947,-1.1537052906955074,0.4,-1.2812500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,1.96
STU-11047,0.655280808830311,-0.053133767691814014,0.42140711005102566,0.8765206730078189,-0.18991317754889836,-0.2,-0.041666666666666706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.4
STU-10473,1.6479688740514131,1.5116199572422198,1.0781360376435534,-0.07161720751281801,0.08545599763584702,1.0,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,5.72
STU-14127,-0.6640880421854211,-0.5737152954102536,-0.8682508292982877,-1.9001688342311875,-0.8029374127816054,-0.6,-0.5416666666666672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,2.41
STU-10215,1.04308251583813,0.44437767305644243,0.34628862569446206,-1.0112895712430907,-0.7963810038486352,0.2,0.49999999999999956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.62
STU-10745,0.33070764100854927,-1.237732581247644,0.04878967774767702,-2.2387895058457,-0.8094938217145755,-0.8,-0.07291666666666696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.73
STU-12860,2.3006981602488126,1.5116199572422198,0.5069380575857257,1.579158566607933,1.1705416760424032,0.2,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.84
STU-14453,0.04617921467129081,0.658026739345512,0.27935136240643604,0.42784828311858836,-0.032559363157615116,0.0,-0.4479166666666673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.05
STU-13965,0.4698104272178757,-0.010002735530171503,-1.1121999666146516,-0.24939306011043724,0.5706302586756368,0.8,-0.48958333333333404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.3
STU-12158,-0.2931472789605507,-0.16246591898528215,0.922692837341358,-0.7657895843225689,-1.5077513730758942,0.2,0.8854166666666663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.56
STU-13138,0.11151537183021695,-0.00254378831383569,0.09267077256982807,-0.00015787414251195491,-0.8553886842453664,0.4,-0.3437500000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.21
STU-10732,0.26115624790388603,1.2187301574468747,1.0781360376435534,1.9262447550128075,1.4327980333612087,0.4,-0.5312499999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.89
STU-12426,-0.13086069504967002,0.8265386789537933,0.35670108887259955,-1.5784791961973998,-0.9439002048404632,1.2,1.2291666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.74
STU-14878,0.006134473186787861,0.44237157853729664,0.304638772981912,0.9188482569596321,-1.3307283318857006,0.4,-0.010416666666666446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.1
STU-12721,1.05783584164821,-0.05213072043224183,0.8282369213682541,1.850055103899542,0.35099055942113744,1.0,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.03
STU-13023,-1.576686624437517,-1.5767625549833524,-1.2014496509986872,-1.0112895712430907,-0.19974779094835363,0.4,0.041666666666666706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,1.94
STU-10905,-0.5418461997590434,-1.4353328913835444,-0.0025366468759287965,-0.3679102951755165,-0.730816914518934,0.0,0.30208333333333337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.63
STU-14157,1.1210643808342677,0.2397560321035296,-0.31787777559673497,0.8680551562174548,-0.8521104797788814,0.2,-0.020833333333333814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.11
STU-11098,0.06304015845423948,0.9368738775068336,0.9048429004645513,-1.3668412764383293,1.662272346015163,0.0,0.39583333333333326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.93
STU-14996,2.204380018888718,1.5116199572422198,1.0781360376435534,0.3347275984245978,-0.46528235273364377,-1.0,0.6145833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.76
STU-12935,0.3833980903302638,0.4824934689202197,0.30984500457098124,-0.9012378529683741,-0.006333727425734578,0.4,-1.0937499999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.38
STU-14444,0.32860002303568075,-0.8014070233333466,0.5128880365446623,1.443710297962128,1.0623609286483962,1.0,-0.8749999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.67
